0	48
23	1
3	1
8	1
7	1
19	1
4	1
12	1
9	1
4	1
4	4
12	3
13	1
2	1
3	1
3	1
4	1
1	1
6	1
2	1
9	1
18	1
11	1
22	1
6	2
6	1
19	1
7	1
7	1
4	1
12	3
10	1
10	1
3	1
5	1
4	1
13	1
18	1
4	1
8	1
5	1
7	1
16	4
5	1
5	1
5	1
9	1
7	1
6	1
4	2
8	4
3	1
4	1
7	1
8	1
4	1
4	1
9	1
5	1
10	1
4	2
8	1
9	1
8	4
6	2
7	1
8	1
7	1
2	1
9	1
19	1
26	1
6	1
8	2
21	7
6	1
6	3
10	2
8	2
6	1
9	1
15	3
4	1
7	1
5	1
5	1
3	1
14	1
